Topology,Number of Nodes,Algorithm,Latency (ms),Throughput (Mbps),Routing Overhead (packets),Network Utilization (%),Execution Time (s),Weights
grid,170,Link State,313.4497909737054,0.7999797033880648,624,229.54973025641024,0.11420297622680664,real
grid,170,Path Vector,3153.15563539024,0.0025370764906409546,105456,72.8,2.1343257427215576,real
grid,180,Distance Vector,313.0060334021918,0.7999796746137009,624,229.2247517948718,2.088574171066284,real
grid,180,Link State,313.0060334021918,0.7999796746137009,624,229.2247517948718,0.11427998542785645,real
grid,180,Path Vector,3148.6916455339383,0.0025406732848812855,105456,72.8,2.0991711616516113,real
grid,190,Distance Vector,342.1991330835755,0.7999814085375718,624,250.6038317948718,2.073942184448242,real
grid,190,Link State,342.1991330835755,0.7999814085375718,624,250.6038317948718,0.11402082443237305,real
grid,190,Path Vector,3442.360326852659,0.002323932803597578,105456,72.8,2.0851593017578125,real
grid,200,Distance Vector,366.7698589129528,0.7999826397709534,728,309.6666131868132,3.209725856781006,real
grid,200,Link State,366.7698589129528,0.7999826397709534,728,309.6666131868132,0.16857028007507324,real
grid,200,Path Vector,3686.507299843026,0.0021700286333490235,142688,84.0,3.2315609455108643,real
tree,10,Distance Vector,157.40746666666666,0.7999620535789914,28,20.238102857142856,0.0007281303405761719,real
tree,10,Link State,157.40746666666666,0.7999620535789914,28,20.238102857142856,0.00021910667419433594,real
tree,10,Path Vector,1686.5085714285701,0.004743302626095619,420,12.0,0.0007650852203369141,real
tree,20,Distance Vector,224.9622892819979,0.7999724694513599,60,57.650336,0.006384849548339844,real
tree,20,Link State,224.9622892819979,0.7999724694513599,60,57.650336,0.0011382102966308594,real
tree,20,Path Vector,2324.6103225806446,0.003441318580067552,1860,24.8,0.006590366363525391,real
tree,30,Distance Vector,389.57648778029727,0.7999838329940029,124,199.51342967741937,0.050801992416381836,real
tree,30,Link State,389.57648778029727,0.7999838329940029,124,199.51342967741937,0.0060079097747802734,real
tree,30,Path Vector,3958.5997951868962,0.002020875749972685,7812,50.4,0.052057743072509766,real
tree,40,Distance Vector,451.7446537293076,0.7999859445049533,252,462.6152076190476,0.4043698310852051,real
tree,40,Link State,451.7446537293076,0.7999859445049533,252,462.6152076190476,0.04067206382751465,real
tree,40,Path Vector,4553.299287589042,0.001756936880221071,32004,101.6,0.42421722412109375,real
tree,50,Distance Vector,634.7161627066512,0.7999899564209875,508,1299.9186922834647,3.363992691040039,real
tree,50,Link State,634.7161627066512,0.7999899564209875,508,1299.9186922834647,0.29207491874694824,real
tree,50,Path Vector,6372.150452369939,0.0012554473758909065,129540,204.0,3.404539108276367,real
tree,60,Distance Vector,573.9088043060361,0.7999888922884618,508,1175.3833070866142,3.3237712383270264,real
tree,60,Link State,573.9088043060361,0.7999888922884618,508,1175.3833070866142,0.2595639228820801,real
tree,60,Path Vector,5761.6828778755735,0.0013884639422977625,129540,204.0,3.3797829151153564,real
tree,70,Distance Vector,605.9776356555009,0.7999894593611894,1020,2482.093901176471,27.17383599281311,real
tree,70,Link State,605.9776356555009,0.7999894593611894,1020,2482.093901176471,2.1181209087371826,real
tree,70,Path Vector,6071.658270979566,0.0013175798499478397,521220,408.8,27.417011260986328,real
tree,80,Distance Vector,670.9812493058768,0.7999904805096948,1020,2748.349722352941,26.952898025512695,real
tree,80,Link State,670.9812493058768,0.7999904805096948,1020,2748.349722352941,2.0227198600769043,real
tree,80,Path Vector,6722.968988143104,0.0011899362943969816,521220,408.8,27.547282934188843,real
tree,90,Distance Vector,729.2063013256203,0.7999912320093538,2044,5973.6637285322895,221.4362392425537,real
tree,90,Link State,729.2063013256203,0.7999912320093538,2044,5973.6637285322895,15.128190994262695,real
tree,90,Path Vector,7299.19810426739,0.001095998794088994,2091012,818.4,221.41485905647278,real

